tg_id;id;balance_ap;15353931;20000000;pos
6830098455;66537;1457;9,48943E-05;1897,885304;2260
207863014;102377;1457;9,48943E-05;1897,885304;2261
399893385;169264;1457;9,48943E-05;1897,885304;2262
1976526651;5706;1456;9,48291E-05;1896,582706;2263
55027725;37275;1456;9,48291E-05;1896,582706;2264
7139897396;43488;1456;9,48291E-05;1896,582706;2265
7385313376;61479;1456;9,48291E-05;1896,582706;2266
99223591;71535;1456;9,48291E-05;1896,582706;2267
5492885939;55656;1455;9,4764E-05;1895,280108;2268
753375656;75602;1455;9,4764E-05;1895,280108;2269
1861672677;24350;1454;9,46989E-05;1893,97751;2270
6765742332;8997;1453;9,46337E-05;1892,674912;2271
141724507;37528;1453;9,46337E-05;1892,674912;2272
100311713;61812;1453;9,46337E-05;1892,674912;2273
104765495;173907;1453;9,46337E-05;1892,674912;2274
223922759;8845;1452;9,45686E-05;1891,372314;2275
7428477047;22024;1452;9,45686E-05;1891,372314;2276
291096587;23947;1452;9,45686E-05;1891,372314;2277
7119478856;41459;1452;9,45686E-05;1891,372314;2278
121456614;67684;1452;9,45686E-05;1891,372314;2279
1179415280;71388;1452;9,45686E-05;1891,372314;2280
7050639343;84011;1452;9,45686E-05;1891,372314;2281
6741341601;165415;1452;9,45686E-05;1891,372314;2282
565560043;10497;1451;9,45035E-05;1890,069716;2283
5798867396;26445;1451;9,45035E-05;1890,069716;2284
6500720652;35811;1451;9,45035E-05;1890,069716;2285
7080148388;41521;1451;9,45035E-05;1890,069716;2286
7325601870;41930;1451;9,45035E-05;1890,069716;2287
7090903832;64833;1451;9,45035E-05;1890,069716;2288
85028182;4232;1450;9,44384E-05;1888,767118;2289
904657547;14222;1450;9,44384E-05;1888,767118;2290
158935059;53374;1450;9,44384E-05;1888,767118;2291
665062274;61268;1450;9,44384E-05;1888,767118;2292
1950689007;36940;1449;9,43732E-05;1887,46452;2293
6342563634;68955;1449;9,43732E-05;1887,46452;2294
871616260;70606;1449;9,43732E-05;1887,46452;2295
5750581001;86737;1449;9,43732E-05;1887,46452;2296
6994444545;11131;1448;9,43081E-05;1886,161922;2297
6554845348;56473;1448;9,43081E-05;1886,161922;2298
6236752031;62198;1448;9,43081E-05;1886,161922;2299
6880841969;78345;1448;9,43081E-05;1886,161922;2300
1422421806;5123;1447;9,4243E-05;1884,859324;2301
6966228813;33450;1447;9,4243E-05;1884,859324;2302
5831377973;38004;1447;9,4243E-05;1884,859324;2303
6620874476;65834;1447;9,4243E-05;1884,859324;2304
1584293513;89379;1446;9,41778E-05;1883,556726;2305
691429335;231797;1446;9,41778E-05;1883,556726;2306
6306576872;1764;1445;9,41127E-05;1882,254128;2307
509792687;32969;1445;9,41127E-05;1882,254128;2308
7085528636;62763;1445;9,41127E-05;1882,254128;2309
6749389957;159592;1445;9,41127E-05;1882,254128;2310
5791075050;1815;1444;9,40476E-05;1880,95153;2311
1746501047;20627;1444;9,40476E-05;1880,95153;2312
5387567891;23317;1444;9,40476E-05;1880,95153;2313
6669955482;24495;1444;9,40476E-05;1880,95153;2314
5158452454;40631;1444;9,40476E-05;1880,95153;2315
5274608100;63822;1444;9,40476E-05;1880,95153;2316
131659491;179234;1444;9,40476E-05;1880,95153;2317
6680077022;32534;1443;9,39824E-05;1879,648932;2318
6922158557;57336;1443;9,39824E-05;1879,648932;2319
7306989505;62125;1443;9,39824E-05;1879,648932;2320
406371051;71748;1443;9,39824E-05;1879,648932;2321
7272536020;100284;1443;9,39824E-05;1879,648932;2322
72529400;26964;1442;9,39173E-05;1878,346334;2323
1866967457;29029;1442;9,39173E-05;1878,346334;2324
7338023500;53535;1442;9,39173E-05;1878,346334;2325
39222468;60185;1442;9,39173E-05;1878,346334;2326
98382449;93772;1442;9,39173E-05;1878,346334;2327
7583861090;901;1441;9,38522E-05;1877,043736;2328
870293841;52341;1441;9,38522E-05;1877,043736;2329
1864165360;169312;1441;9,38522E-05;1877,043736;2330
5652783945;14866;1440;9,37871E-05;1875,741138;2331
150112336;30492;1440;9,37871E-05;1875,741138;2332
6667462546;39100;1440;9,37871E-05;1875,741138;2333
599499438;96182;1440;9,37871E-05;1875,741138;2334
271920120;130884;1440;9,37871E-05;1875,741138;2335
546138822;12634;1439;9,37219E-05;1874,43854;2336
7091693084;33410;1439;9,37219E-05;1874,43854;2337
5772580205;43210;1439;9,37219E-05;1874,43854;2338
1262630623;67121;1439;9,37219E-05;1874,43854;2339
1974060423;153442;1439;9,37219E-05;1874,43854;2340
308108567;10217;1438;9,36568E-05;1873,135942;2341
186087177;36998;1438;9,36568E-05;1873,135942;2342
6664293038;37927;1438;9,36568E-05;1873,135942;2343
6641657529;108085;1438;9,36568E-05;1873,135942;2344
6577272564;37936;1437;9,35917E-05;1871,833344;2345
6540298496;38888;1437;9,35917E-05;1871,833344;2346
1569372692;62978;1437;9,35917E-05;1871,833344;2347
7057923075;110715;1437;9,35917E-05;1871,833344;2348
1155550289;59169;1436;9,35265E-05;1870,530746;2349
7212115931;93844;1436;9,35265E-05;1870,530746;2350
561623499;136833;1436;9,35265E-05;1870,530746;2351
1026428338;27544;1435;9,34614E-05;1869,228148;2352
1189664283;30511;1435;9,34614E-05;1869,228148;2353
6529658706;42906;1435;9,34614E-05;1869,228148;2354
644855104;45191;1435;9,34614E-05;1869,228148;2355
159075799;45936;1435;9,34614E-05;1869,228148;2356
6364467833;49365;1435;9,34614E-05;1869,228148;2357
93268562;54970;1435;9,34614E-05;1869,228148;2358
321803040;115157;1435;9,34614E-05;1869,228148;2359
7212718010;139091;1435;9,34614E-05;1869,228148;2360
7066129731;178198;1435;9,34614E-05;1869,228148;2361
5630965983;13055;1434;9,33963E-05;1867,925549;2362
109453896;14155;1434;9,33963E-05;1867,925549;2363
867107811;16406;1434;9,33963E-05;1867,925549;2364
7177685324;44714;1434;9,33963E-05;1867,925549;2365
7223813491;63530;1434;9,33963E-05;1867,925549;2366
5323896837;4142;1433;9,33311E-05;1866,622951;2367
5689132175;5063;1433;9,33311E-05;1866,622951;2368
107525655;15694;1433;9,33311E-05;1866,622951;2369
529917226;36801;1433;9,33311E-05;1866,622951;2370
7330285017;97110;1433;9,33311E-05;1866,622951;2371
5185533995;24099;1432;9,3266E-05;1865,320353;2372
5363978988;43401;1432;9,3266E-05;1865,320353;2373
6915954864;125191;1432;9,3266E-05;1865,320353;2374
810435099;198005;1432;9,3266E-05;1865,320353;2375
5966031646;45568;1431;9,32009E-05;1864,017755;2376
95686001;52227;1431;9,32009E-05;1864,017755;2377
7013201020;74127;1431;9,32009E-05;1864,017755;2378
5179095011;18406;1430;9,31358E-05;1862,715157;2379
5034467421;26081;1430;9,31358E-05;1862,715157;2380
6567332659;26743;1430;9,31358E-05;1862,715157;2381
892552899;34384;1430;9,31358E-05;1862,715157;2382
6447132048;56892;1430;9,31358E-05;1862,715157;2383
6559955777;58713;1430;9,31358E-05;1862,715157;2384
484977193;67096;1430;9,31358E-05;1862,715157;2385
7125880778;102539;1430;9,31358E-05;1862,715157;2386
1821775271;87252;1429;9,30706E-05;1861,412559;2387
1016546988;87591;1429;9,30706E-05;1861,412559;2388
1758669127;110654;1429;9,30706E-05;1861,412559;2389
5848986378;35207;1428;9,30055E-05;1860,109961;2390
48338563;86899;1428;9,30055E-05;1860,109961;2391
87862691;88565;1428;9,30055E-05;1860,109961;2392
5073868365;114013;1428;9,30055E-05;1860,109961;2393
5797900650;33408;1427;9,29404E-05;1858,807363;2394
926223731;75781;1427;9,29404E-05;1858,807363;2395
6897269207;190310;1427;9,29404E-05;1858,807363;2396
953489327;2934;1426;9,28752E-05;1857,504765;2397
475349084;17497;1426;9,28752E-05;1857,504765;2398
5179645662;50507;1426;9,28752E-05;1857,504765;2399
653400467;70948;1426;9,28752E-05;1857,504765;2400
5266384495;12382;1425;9,28101E-05;1856,202167;2401
5321733934;20131;1425;9,28101E-05;1856,202167;2402
416208366;22991;1425;9,28101E-05;1856,202167;2403
419181994;29117;1425;9,28101E-05;1856,202167;2404
476395893;55047;1425;9,28101E-05;1856,202167;2405
544734474;66725;1425;9,28101E-05;1856,202167;2406
347734250;92919;1425;9,28101E-05;1856,202167;2407
6946658298;153841;1425;9,28101E-05;1856,202167;2408
122652983;164091;1425;9,28101E-05;1856,202167;2409
1387297900;670;1424;9,2745E-05;1854,899569;2410
5246733461;29131;1424;9,2745E-05;1854,899569;2411
7369234737;63107;1424;9,2745E-05;1854,899569;2412
6640661521;33456;1423;9,26798E-05;1853,596971;2413
216606434;52475;1423;9,26798E-05;1853,596971;2414
357112219;60123;1423;9,26798E-05;1853,596971;2415
934418974;75213;1423;9,26798E-05;1853,596971;2416
6360599767;13732;1422;9,26147E-05;1852,294373;2417
131404923;54596;1422;9,26147E-05;1852,294373;2418
7102213983;82418;1422;9,26147E-05;1852,294373;2419
6608804883;84203;1422;9,26147E-05;1852,294373;2420
5660614300;97502;1422;9,26147E-05;1852,294373;2421
5813023688;2172;1421;9,25496E-05;1850,991775;2422
5483001822;2684;1421;9,25496E-05;1850,991775;2423
1435592974;3082;1421;9,25496E-05;1850,991775;2424
6284232158;103400;1421;9,25496E-05;1850,991775;2425
6226384492;116670;1421;9,25496E-05;1850,991775;2426
6166962298;2324;1420;9,24845E-05;1849,689177;2427
5164208933;11106;1420;9,24845E-05;1849,689177;2428
5288060141;15030;1420;9,24845E-05;1849,689177;2429
6751057890;37176;1420;9,24845E-05;1849,689177;2430
6023094485;65587;1420;9,24845E-05;1849,689177;2431
403548910;83586;1420;9,24845E-05;1849,689177;2432
580136944;182552;1420;9,24845E-05;1849,689177;2433
423107532;5809;1419;9,24193E-05;1848,386579;2434
1336500798;14432;1419;9,24193E-05;1848,386579;2435
7278740828;87182;1419;9,24193E-05;1848,386579;2436
6290292067;97582;1419;9,24193E-05;1848,386579;2437
1468902300;99209;1419;9,24193E-05;1848,386579;2438
6810323952;45219;1418;9,23542E-05;1847,083981;2439
6065447407;114106;1418;9,23542E-05;1847,083981;2440
977715686;119048;1418;9,23542E-05;1847,083981;2441
5083115901;3799;1417;9,22891E-05;1845,781383;2442
1257943613;16654;1417;9,22891E-05;1845,781383;2443
7380342430;23523;1417;9,22891E-05;1845,781383;2444
6514646031;34479;1417;9,22891E-05;1845,781383;2445
117757926;63296;1417;9,22891E-05;1845,781383;2446
236607737;72920;1417;9,22891E-05;1845,781383;2447
418921113;86466;1417;9,22891E-05;1845,781383;2448
1816182439;86759;1417;9,22891E-05;1845,781383;2449
2104620746;118174;1417;9,22891E-05;1845,781383;2450
387234175;15398;1416;9,22239E-05;1844,478785;2451
5242562607;17487;1416;9,22239E-05;1844,478785;2452
5533497704;43445;1416;9,22239E-05;1844,478785;2453
6162287801;14454;1415;9,21588E-05;1843,176187;2454
652341089;55702;1415;9,21588E-05;1843,176187;2455
858632411;835;1414;9,20937E-05;1841,873589;2456
171001814;21186;1414;9,20937E-05;1841,873589;2457
5116363622;45045;1414;9,20937E-05;1841,873589;2458
1821260779;56514;1414;9,20937E-05;1841,873589;2459
6767250261;108425;1414;9,20937E-05;1841,873589;2460
650531722;46;1413;9,20285E-05;1840,570991;2461
139704956;4122;1413;9,20285E-05;1840,570991;2462
5891284594;19957;1413;9,20285E-05;1840,570991;2463
325739012;34968;1413;9,20285E-05;1840,570991;2464
307247329;2038;1412;9,19634E-05;1839,268393;2465
259402130;14127;1412;9,19634E-05;1839,268393;2466
5677264136;70716;1412;9,19634E-05;1839,268393;2467
1800421673;85190;1412;9,19634E-05;1839,268393;2468
5974365728;2017;1411;9,18983E-05;1837,965795;2469
265748744;20258;1411;9,18983E-05;1837,965795;2470
6986069367;58411;1411;9,18983E-05;1837,965795;2471
153380729;94878;1411;9,18983E-05;1837,965795;2472
970583350;918;1410;9,18332E-05;1836,663197;2473
116425296;1278;1410;9,18332E-05;1836,663197;2474
311268115;3880;1410;9,18332E-05;1836,663197;2475
78262303;22404;1410;9,18332E-05;1836,663197;2476
5851100043;37185;1410;9,18332E-05;1836,663197;2477
7421102415;50472;1410;9,18332E-05;1836,663197;2478
6703428777;52724;1410;9,18332E-05;1836,663197;2479
173878493;62753;1410;9,18332E-05;1836,663197;2480
102932123;103739;1410;9,18332E-05;1836,663197;2481
1296297980;8977;1409;9,1768E-05;1835,360599;2482
7099061209;25668;1409;9,1768E-05;1835,360599;2483
5593811473;27788;1409;9,1768E-05;1835,360599;2484
69812271;42615;1409;9,1768E-05;1835,360599;2485
960054671;58271;1409;9,1768E-05;1835,360599;2486
7059800089;83985;1409;9,1768E-05;1835,360599;2487
5937698280;95286;1409;9,1768E-05;1835,360599;2488
70140356;956;1408;9,17029E-05;1834,058001;2489
6354741608;38176;1408;9,17029E-05;1834,058001;2490
520173296;40561;1408;9,17029E-05;1834,058001;2491
172387486;63912;1408;9,17029E-05;1834,058001;2492
7137037756;148419;1408;9,17029E-05;1834,058001;2493
149387284;23654;1407;9,16378E-05;1832,755403;2494
345648532;26130;1407;9,16378E-05;1832,755403;2495
321792695;37200;1407;9,16378E-05;1832,755403;2496
6241809947;47065;1407;9,16378E-05;1832,755403;2497
747508862;62809;1407;9,16378E-05;1832,755403;2498
5128973572;78335;1407;9,16378E-05;1832,755403;2499
6487319484;191356;1407;9,16378E-05;1832,755403;2500
215822154;25360;1406;9,15726E-05;1831,452805;2501
954682335;36212;1406;9,15726E-05;1831,452805;2502
544301788;64170;1406;9,15726E-05;1831,452805;2503
5107821023;4865;1405;9,15075E-05;1830,150207;2504
1680658689;48248;1405;9,15075E-05;1830,150207;2505
93683376;109822;1405;9,15075E-05;1830,150207;2506
5166252493;6650;1404;9,14424E-05;1828,847609;2507
6047737968;55355;1404;9,14424E-05;1828,847609;2508
517905648;91544;1404;9,14424E-05;1828,847609;2509
6848924268;95102;1404;9,14424E-05;1828,847609;2510
423933571;166277;1404;9,14424E-05;1828,847609;2511
101605647;4372;1403;9,13773E-05;1827,545011;2512
5226992990;34399;1403;9,13773E-05;1827,545011;2513
2064984923;61209;1403;9,13773E-05;1827,545011;2514
102138225;88364;1403;9,13773E-05;1827,545011;2515
5174129880;37125;1402;9,13121E-05;1826,242413;2516
6825886876;42379;1402;9,13121E-05;1826,242413;2517
594555641;43083;1402;9,13121E-05;1826,242413;2518
111562823;58030;1402;9,13121E-05;1826,242413;2519
6990211099;58327;1402;9,13121E-05;1826,242413;2520
714363697;62048;1402;9,13121E-05;1826,242413;2521
1771466941;75803;1402;9,13121E-05;1826,242413;2522
192234597;132832;1402;9,13121E-05;1826,242413;2523
97914209;36249;1401;9,1247E-05;1824,939815;2524
455885131;42883;1401;9,1247E-05;1824,939815;2525
762082229;45000;1401;9,1247E-05;1824,939815;2526
143971163;63914;1401;9,1247E-05;1824,939815;2527
2146071350;86963;1401;9,1247E-05;1824,939815;2528
7182354276;153629;1401;9,1247E-05;1824,939815;2529
319801939;35779;1400;9,11819E-05;1823,637217;2530
5955562807;36955;1400;9,11819E-05;1823,637217;2531
1814332350;38906;1400;9,11819E-05;1823,637217;2532
94189543;59507;1400;9,11819E-05;1823,637217;2533
1949231853;117926;1400;9,11819E-05;1823,637217;2534
6878752855;147599;1400;9,11819E-05;1823,637217;2535
5527236222;1313;1399;9,11167E-05;1822,334619;2536
1247321813;6956;1399;9,11167E-05;1822,334619;2537
5183187769;38234;1399;9,11167E-05;1822,334619;2538
475834997;49811;1399;9,11167E-05;1822,334619;2539
6407813114;55854;1399;9,11167E-05;1822,334619;2540
754294406;69989;1399;9,11167E-05;1822,334619;2541
1502070620;86133;1399;9,11167E-05;1822,334619;2542
7279339253;30358;1398;9,10516E-05;1821,032021;2543
5901815686;37062;1397;9,09865E-05;1819,729423;2544
273225819;47123;1397;9,09865E-05;1819,729423;2545
6016328844;1664;1396;9,09213E-05;1818,426825;2546
69645727;2268;1396;9,09213E-05;1818,426825;2547
5767838670;3087;1396;9,09213E-05;1818,426825;2548
243122781;10533;1396;9,09213E-05;1818,426825;2549
6047084461;16635;1396;9,09213E-05;1818,426825;2550
7246829536;58172;1396;9,09213E-05;1818,426825;2551
6822448614;27954;1395;9,08562E-05;1817,124227;2552
6104894103;92013;1395;9,08562E-05;1817,124227;2553
59422336;103346;1395;9,08562E-05;1817,124227;2554
712333265;15338;1394;9,07911E-05;1815,821629;2555
5155426686;79786;1394;9,07911E-05;1815,821629;2556
6340361103;91872;1394;9,07911E-05;1815,821629;2557
1037209279;106267;1394;9,07911E-05;1815,821629;2558
6997228624;127364;1394;9,07911E-05;1815,821629;2559
5460577722;14213;1393;9,0726E-05;1814,519031;2560
7279989636;48104;1393;9,0726E-05;1814,519031;2561
5062292045;48526;1393;9,0726E-05;1814,519031;2562
470639707;61996;1393;9,0726E-05;1814,519031;2563
846012055;50048;1392;9,06608E-05;1813,216433;2564
5318323940;74928;1392;9,06608E-05;1813,216433;2565
6926651351;109724;1392;9,06608E-05;1813,216433;2566
1277446424;174134;1392;9,06608E-05;1813,216433;2567
735934381;194257;1392;9,06608E-05;1813,216433;2568
7445798641;3730;1391;9,05957E-05;1811,913835;2569
6799804290;43539;1391;9,05957E-05;1811,913835;2570
6256535883;61739;1391;9,05957E-05;1811,913835;2571
7488199788;66769;1391;9,05957E-05;1811,913835;2572
628990508;81991;1391;9,05957E-05;1811,913835;2573
7009790428;84364;1391;9,05957E-05;1811,913835;2574
38194630;192307;1391;9,05957E-05;1811,913835;2575
5651700744;118795;1390;9,05306E-05;1810,611237;2576
5581335633;3961;1389;9,04654E-05;1809,308639;2577
7100189335;166772;1389;9,04654E-05;1809,308639;2578
1894006514;18968;1388;9,04003E-05;1808,006041;2579
6629534305;38187;1388;9,04003E-05;1808,006041;2580
891451670;79506;1388;9,04003E-05;1808,006041;2581
2002023619;110490;1388;9,04003E-05;1808,006041;2582
5686711621;117425;1388;9,04003E-05;1808,006041;2583
1130492395;134504;1388;9,04003E-05;1808,006041;2584
6293724320;3947;1387;9,03352E-05;1806,703443;2585
466555996;25938;1387;9,03352E-05;1806,703443;2586
6624539355;32130;1387;9,03352E-05;1806,703443;2587
1983959564;38208;1387;9,03352E-05;1806,703443;2588
125029937;47046;1387;9,03352E-05;1806,703443;2589
528156675;63265;1387;9,03352E-05;1806,703443;2590
6784647481;137918;1387;9,03352E-05;1806,703443;2591
161445644;4659;1386;9,027E-05;1805,400845;2592
871875313;48055;1386;9,027E-05;1805,400845;2593
6241785214;95319;1386;9,027E-05;1805,400845;2594
659652275;15765;1385;9,02049E-05;1804,098247;2595
6410536526;21375;1385;9,02049E-05;1804,098247;2596
1827281333;27234;1385;9,02049E-05;1804,098247;2597
333715213;56669;1385;9,02049E-05;1804,098247;2598
1353502501;73274;1385;9,02049E-05;1804,098247;2599
7179941421;212867;1385;9,02049E-05;1804,098247;2600
5124216638;24551;1384;9,01398E-05;1802,795649;2601
251790118;31191;1384;9,01398E-05;1802,795649;2602
5065193734;34491;1384;9,01398E-05;1802,795649;2603
715221346;48311;1384;9,01398E-05;1802,795649;2604
982826192;63775;1384;9,01398E-05;1802,795649;2605
6348451747;82063;1384;9,01398E-05;1802,795649;2606
346786941;98340;1384;9,01398E-05;1802,795649;2607
444773137;150053;1384;9,01398E-05;1802,795649;2608
6581905489;219574;1384;9,01398E-05;1802,795649;2609
711825175;22497;1383;9,00747E-05;1801,493051;2610
2115929455;41898;1383;9,00747E-05;1801,493051;2611
215009808;2828;1382;9,00095E-05;1800,190453;2612
184627860;7792;1382;9,00095E-05;1800,190453;2613
453515104;7909;1382;9,00095E-05;1800,190453;2614
6935607737;44332;1382;9,00095E-05;1800,190453;2615
6724119363;56299;1382;9,00095E-05;1800,190453;2616
5547973791;506;1381;8,99444E-05;1798,887855;2617
1378807847;36459;1381;8,99444E-05;1798,887855;2618
212053471;43643;1381;8,99444E-05;1798,887855;2619
773204279;44303;1381;8,99444E-05;1798,887855;2620
7285593803;48796;1381;8,99444E-05;1798,887855;2621
242283977;65962;1381;8,99444E-05;1798,887855;2622
6590558185;68883;1381;8,99444E-05;1798,887855;2623
560326463;69283;1381;8,99444E-05;1798,887855;2624
1665850652;72446;1381;8,99444E-05;1798,887855;2625
7127878608;87029;1381;8,99444E-05;1798,887855;2626
1677467090;214082;1381;8,99444E-05;1798,887855;2627
400631630;4680;1380;8,98793E-05;1797,585257;2628
414811536;8819;1380;8,98793E-05;1797,585257;2629
786276028;10285;1380;8,98793E-05;1797,585257;2630
6820094541;235758;1380;8,98793E-05;1797,585257;2631
1457185282;2733;1379;8,98141E-05;1796,282659;2632
6708499869;19719;1379;8,98141E-05;1796,282659;2633
7404470002;26659;1379;8,98141E-05;1796,282659;2634
1601572993;39961;1379;8,98141E-05;1796,282659;2635
6759716977;84023;1379;8,98141E-05;1796,282659;2636
122943162;4951;1378;8,9749E-05;1794,980061;2637
7037751026;6416;1378;8,9749E-05;1794,980061;2638
78326561;12890;1378;8,9749E-05;1794,980061;2639
5471897134;16215;1378;8,9749E-05;1794,980061;2640
1854242063;30018;1378;8,9749E-05;1794,980061;2641
5590518698;77371;1378;8,9749E-05;1794,980061;2642
141090540;125648;1378;8,9749E-05;1794,980061;2643
6961629318;141517;1378;8,9749E-05;1794,980061;2644
697560076;217009;1378;8,9749E-05;1794,980061;2645
1023421726;29472;1377;8,96839E-05;1793,677463;2646
6118006007;52476;1377;8,96839E-05;1793,677463;2647
1699372658;83143;1377;8,96839E-05;1793,677463;2648
535888115;1750;1376;8,96187E-05;1792,374865;2649
64449877;5494;1376;8,96187E-05;1792,374865;2650
5123498739;12759;1376;8,96187E-05;1792,374865;2651
5465126264;15096;1376;8,96187E-05;1792,374865;2652
1431473559;42229;1376;8,96187E-05;1792,374865;2653
697684955;43300;1376;8,96187E-05;1792,374865;2654
103607949;57135;1376;8,96187E-05;1792,374865;2655
7164733270;65786;1376;8,96187E-05;1792,374865;2656
778223434;81773;1376;8,96187E-05;1792,374865;2657
6398236526;9228;1375;8,95536E-05;1791,072267;2658
1253668754;18060;1375;8,95536E-05;1791,072267;2659
149056864;30857;1375;8,95536E-05;1791,072267;2660
184656514;36560;1375;8,95536E-05;1791,072267;2661
215078837;49202;1375;8,95536E-05;1791,072267;2662
245869260;75729;1375;8,95536E-05;1791,072267;2663
6915841716;87216;1375;8,95536E-05;1791,072267;2664
5904412901;90079;1375;8,95536E-05;1791,072267;2665
1337008818;5260;1374;8,94885E-05;1789,769669;2666
800328527;66808;1374;8,94885E-05;1789,769669;2667
75928997;105367;1374;8,94885E-05;1789,769669;2668
283216495;111494;1374;8,94885E-05;1789,769669;2669
105570716;52767;1372;8,93582E-05;1787,164473;2670
280226607;60997;1372;8,93582E-05;1787,164473;2671
7160344581;71833;1372;8,93582E-05;1787,164473;2672
936246454;76329;1372;8,93582E-05;1787,164473;2673
695168401;101359;1372;8,93582E-05;1787,164473;2674
5784515021;7737;1371;8,92931E-05;1785,861875;2675
5928231121;12650;1371;8,92931E-05;1785,861875;2676
163764210;16652;1371;8,92931E-05;1785,861875;2677
219385195;91448;1371;8,92931E-05;1785,861875;2678
1298306693;116744;1371;8,92931E-05;1785,861875;2679
6928470650;176086;1371;8,92931E-05;1785,861875;2680
7359285083;26334;1370;8,9228E-05;1784,559277;2681
572829290;34102;1370;8,9228E-05;1784,559277;2682
5207700123;100909;1370;8,9228E-05;1784,559277;2683
325310962;2942;1369;8,91628E-05;1783,256679;2684
248391055;24799;1369;8,91628E-05;1783,256679;2685
5993143837;28826;1369;8,91628E-05;1783,256679;2686
87657065;83154;1369;8,91628E-05;1783,256679;2687
337763120;91376;1369;8,91628E-05;1783,256679;2688
71541239;108912;1369;8,91628E-05;1783,256679;2689
1570277;215749;1369;8,91628E-05;1783,256679;2690
103091644;40486;1368;8,90977E-05;1781,954081;2691
5923971988;54369;1368;8,90977E-05;1781,954081;2692
5829815182;70994;1368;8,90977E-05;1781,954081;2693
5730033112;91738;1368;8,90977E-05;1781,954081;2694
6781522952;115449;1367;8,90326E-05;1780,651483;2695
1875155298;943;1366;8,89674E-05;1779,348885;2696
5041440084;30412;1366;8,89674E-05;1779,348885;2697
745575156;82881;1366;8,89674E-05;1779,348885;2698
220705835;127280;1366;8,89674E-05;1779,348885;2699
519653906;45138;1365;8,89023E-05;1778,046287;2700
1807646360;206346;1365;8,89023E-05;1778,046287;2701
599745321;89971;1364;8,88372E-05;1776,743689;2702
7266914573;118552;1364;8,88372E-05;1776,743689;2703
6547550796;134300;1364;8,88372E-05;1776,743689;2704
5205177241;186045;1364;8,88372E-05;1776,743689;2705
531707344;19691;1363;8,87721E-05;1775,441091;2706
6829464786;32284;1363;8,87721E-05;1775,441091;2707
5706974479;3008;1362;8,87069E-05;1774,138493;2708
6661345279;27120;1362;8,87069E-05;1774,138493;2709
618960777;13777;1361;8,86418E-05;1772,835895;2710
5921566515;37126;1361;8,86418E-05;1772,835895;2711
6579344007;89739;1361;8,86418E-05;1772,835895;2712
586392372;138440;1361;8,86418E-05;1772,835895;2713
239294776;39897;1360;8,85767E-05;1771,533297;2714
7065998498;44709;1360;8,85767E-05;1771,533297;2715
436781455;87057;1360;8,85767E-05;1771,533297;2716
976614282;119870;1360;8,85767E-05;1771,533297;2717
1858705184;5600;1359;8,85115E-05;1770,230699;2718
1162821136;33944;1359;8,85115E-05;1770,230699;2719
5925055524;6612;1358;8,84464E-05;1768,928101;2720
7024861153;19614;1358;8,84464E-05;1768,928101;2721
5273999197;38143;1358;8,84464E-05;1768,928101;2722
232838365;52425;1358;8,84464E-05;1768,928101;2723
6677706072;6731;1357;8,83813E-05;1767,625503;2724
7179992665;8637;1357;8,83813E-05;1767,625503;2725
1035598786;18529;1357;8,83813E-05;1767,625503;2726
6130587432;21498;1357;8,83813E-05;1767,625503;2727
2025344251;42367;1357;8,83813E-05;1767,625503;2728
1025500409;78507;1357;8,83813E-05;1767,625503;2729
121279673;89670;1357;8,83813E-05;1767,625503;2730
669895885;90429;1357;8,83813E-05;1767,625503;2731
6996033108;136669;1357;8,83813E-05;1767,625503;2732
776337950;147666;1357;8,83813E-05;1767,625503;2733
5636922154;34419;1356;8,83161E-05;1766,322905;2734
796619766;47599;1356;8,83161E-05;1766,322905;2735
754358306;77980;1356;8,83161E-05;1766,322905;2736
5569300757;114451;1356;8,83161E-05;1766,322905;2737
6357278696;9018;1355;8,8251E-05;1765,020307;2738
96791421;20936;1355;8,8251E-05;1765,020307;2739
1047636080;60907;1355;8,8251E-05;1765,020307;2740
2074435462;81712;1355;8,8251E-05;1765,020307;2741
2105299650;974;1354;8,81859E-05;1763,717709;2742
31122898;2769;1354;8,81859E-05;1763,717709;2743
5865892006;57061;1354;8,81859E-05;1763,717709;2744
6956246135;61949;1354;8,81859E-05;1763,717709;2745
36080588;72259;1354;8,81859E-05;1763,717709;2746
1010176239;79090;1354;8,81859E-05;1763,717709;2747
7054454889;116940;1353;8,81208E-05;1762,415111;2748
155052781;189795;1353;8,81208E-05;1762,415111;2749
5578740953;38127;1352;8,80556E-05;1761,112512;2750
7266786718;90574;1352;8,80556E-05;1761,112512;2751
7203429450;93541;1352;8,80556E-05;1761,112512;2752
6360856287;107031;1352;8,80556E-05;1761,112512;2753
6502882605;114796;1352;8,80556E-05;1761,112512;2754
6931044568;15910;1351;8,79905E-05;1759,809914;2755
710269270;21216;1351;8,79905E-05;1759,809914;2756
853720768;29353;1351;8,79905E-05;1759,809914;2757
718029970;39356;1351;8,79905E-05;1759,809914;2758
1726874901;42605;1351;8,79905E-05;1759,809914;2759
5425214024;44130;1351;8,79905E-05;1759,809914;2760
6221954767;58711;1351;8,79905E-05;1759,809914;2761
903204005;59170;1351;8,79905E-05;1759,809914;2762
935607109;59894;1351;8,79905E-05;1759,809914;2763
6634612029;65317;1351;8,79905E-05;1759,809914;2764
6822047540;113023;1351;8,79905E-05;1759,809914;2765
